,TotalPop,Men,Women,Income,Poverty,Drive,Carpool,Walk,OtherTransp,WorkAtHome,Employed,Unemployment,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Borough,County_x,Hispanic,Black,Asian,White,Office,Construction,Production,Professional,Service,CensusTract,Latitude,Longitude,0
10702,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.584020100500005,-73.7861306533,7.083152749732933
10703,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.584020100500005,-73.78296482409999,7.083152749732933
10704,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.584020100500005,-73.779798995,7.083152749732933
10705,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.584020100500005,-73.77663316579998,7.083152749732933
10706,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.584020100500005,-73.7734673367,7.083152749732933
10707,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.7861306533,7.083152749732933
10708,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.78296482409999,7.083152749732933
10709,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.779798995,7.083152749732933
10710,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.77663316579998,7.083152749732933
10711,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.7734673367,7.083152749732933
10712,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.586281407,-73.7703015075,7.083152749732933
10713,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.7861306533,7.083152749732933
10714,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.78296482409999,7.083152749732933
10715,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.779798995,7.083152749732933
10716,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.77663316579998,7.083152749732933
10717,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.7734673367,7.083152749732933
10718,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5885427136,-73.7703015075,7.083152749732933
10719,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.7861306533,7.083152749732933
10720,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.78296482409999,7.083152749732933
10721,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.779798995,7.083152749732933
10722,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.77663316579998,7.083152749732933
10723,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.7734673367,7.083152749732933
10724,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5908040201,-73.7703015075,7.083152749732933
10725,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5930653266,-73.7734673367,7.083152749732933
10726,2634,1132,1502,35531.0,28.3,18.9,2.5,7.3,1.6,6.6,858,12.4,83.9,9.1,7.0,0.0,Queens,Queens,28.4,62.5,0.2,8.4,20.3,10.7,6.1,15.4,47.6,36081097202,40.5930653266,-73.7703015075,7.083152749732933
10727,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5953266332,-73.7892964824,7.140760070259485
10728,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5953266332,-73.7861306533,7.140760070259485
10729,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5953266332,-73.78296482409999,7.140760070259485
10730,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.7892964824,7.140760070259485
10731,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.7861306533,7.140760070259485
10732,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.78296482409999,7.140760070259485
10733,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.779798995,7.140760070259485
10734,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.77663316579998,7.140760070259485
10735,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5975879397,-73.7734673367,7.140760070259485
10736,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.7892964824,7.140760070259485
10737,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.7861306533,7.140760070259485
10738,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.78296482409999,7.140760070259485
10739,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.779798995,7.140760070259485
10740,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.77663316579998,7.140760070259485
10741,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.5998492462,-73.7734673367,7.140760070259485
10742,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6021105528,-73.7861306533,7.140760070259485
10743,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6021105528,-73.78296482409999,7.140760070259485
10744,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6021105528,-73.779798995,7.140760070259485
10745,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6021105528,-73.77663316579998,7.140760070259485
10746,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6021105528,-73.7734673367,7.140760070259485
10747,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.604371859299995,-73.7861306533,7.140760070259485
10748,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.604371859299995,-73.78296482409999,7.140760070259485
10749,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.604371859299995,-73.779798995,7.140760070259485
10750,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.604371859299995,-73.77663316579998,7.140760070259485
10751,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.604371859299995,-73.7734673367,7.140760070259485
10752,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6066331658,-73.7861306533,7.140760070259485
10753,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6066331658,-73.78296482409999,7.140760070259485
10754,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6066331658,-73.779798995,7.140760070259485
10755,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6066331658,-73.77663316579998,7.140760070259485
10756,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6066331658,-73.7734673367,7.140760070259485
10757,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.608894472399996,-73.78296482409999,7.140760070259485
10758,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.608894472399996,-73.779798995,7.140760070259485
10759,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.608894472399996,-73.77663316579998,7.140760070259485
10760,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.608894472399996,-73.7734673367,7.140760070259485
10761,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6111557789,-73.779798995,7.140760070259485
10762,6557,2835,3722,20712.0,45.5,18.4,6.1,2.7,4.3,0.0,1769,23.9,92.8,7.2,0.0,0.0,Queens,Queens,41.5,50.6,4.2,3.4,19.4,10.2,12.3,16.2,41.8,36081097203,40.6111557789,-73.77663316579998,7.140760070259485
10769,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.789798995,-73.8209547739,7.011858799486067
10770,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.789798995,-73.8177889447,7.011858799486067
10771,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.7920603015,-73.8209547739,7.011858799486067
10772,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.7920603015,-73.8177889447,7.011858799486067
10773,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.794321608000004,-73.824120603,7.011858799486067
10774,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.794321608000004,-73.8209547739,7.011858799486067
10775,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.7965829146,-73.824120603,7.011858799486067
10776,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.7965829146,-73.8209547739,7.011858799486067
10777,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.798844221100005,-73.8272864322,7.011858799486067
10778,1992,947,1045,86500.0,1.6,63.4,7.3,2.4,2.7,7.8,888,5.9,70.9,26.5,2.6,0.0,Queens,Queens,12.7,0.0,4.5,81.6,35.1,7.7,8.3,40.5,8.3,36081097300,40.8011055276,-73.8272864322,7.011858799486067
10843,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.586281407,-73.7671356784,7.095170877401132
10844,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.586281407,-73.7639698492,7.095170877401132
10845,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5885427136,-73.7671356784,7.095170877401132
10846,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5885427136,-73.7639698492,7.095170877401132
10847,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5908040201,-73.7671356784,7.095170877401132
10848,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5908040201,-73.7639698492,7.095170877401132
10849,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5930653266,-73.7671356784,7.095170877401132
10850,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5953266332,-73.7734673367,7.095170877401132
10851,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5953266332,-73.7703015075,7.095170877401132
10852,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5953266332,-73.7671356784,7.095170877401132
10853,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5953266332,-73.7639698492,7.095170877401132
10854,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5975879397,-73.7703015075,7.095170877401132
10855,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5975879397,-73.7671356784,7.095170877401132
10856,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5975879397,-73.7639698492,7.095170877401132
10857,4291,2120,2171,39271.0,22.0,39.1,3.6,6.5,0.5,1.1,1583,17.2,80.8,16.4,2.8,0.0,Queens,Queens,28.4,55.7,0.2,9.8,22.6,11.8,15.5,13.8,36.3,36081099200,40.5998492462,-73.7639698492,7.095170877401132
10974,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.584020100500005,-73.757638191,7.064504354296092
10975,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.586281407,-73.7608040201,7.064504354296092
10976,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.586281407,-73.757638191,7.064504354296092
10977,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.586281407,-73.7544723618,7.064504354296092
10978,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5885427136,-73.7608040201,7.064504354296092
10979,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5885427136,-73.757638191,7.064504354296092
10980,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5885427136,-73.7544723618,7.064504354296092
10981,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5908040201,-73.7608040201,7.064504354296092
10982,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5908040201,-73.757638191,7.064504354296092
10983,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5908040201,-73.7544723618,7.064504354296092
10984,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5930653266,-73.7639698492,7.064504354296092
10985,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5930653266,-73.7608040201,7.064504354296092
10986,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5930653266,-73.757638191,7.064504354296092
10987,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5930653266,-73.7544723618,7.064504354296092
10988,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5953266332,-73.7608040201,7.064504354296092
10989,5391,2244,3147,34287.0,21.4,38.5,10.2,4.7,0.7,7.4,2384,10.6,67.7,26.6,5.7,0.0,Queens,Queens,13.5,64.7,2.4,18.5,19.4,12.5,7.9,40.2,20.0,36081099802,40.5953266332,-73.757638191,7.064504354296092
